subject,model,explo_overlap,trial,labelled,i_presentation,error
6,LaF,0.25,5,label,66,0.000120773044461
6,LaF,0.25,5,label,67,0.000110086784435
6,LaF,0.25,5,label,68,0.000100349333702
6,LaF,0.25,5,label,69,9.14704712102e-05
6,LaF,0.25,5,label,70,8.33794609204e-05
6,LaF,0.25,5,label,71,7.60022667519e-05
6,LaF,0.25,5,label,72,6.92793436539e-05
6,LaF,0.25,5,label,73,6.31498160987e-05
6,LaF,0.25,5,label,74,5.75636763313e-05
6,LaF,0.25,5,label,75,5.24707854622e-05
6,LaF,0.25,5,label,76,4.78292250193e-05
6,LaF,0.25,5,label,77,4.35976401855e-05
6,LaF,0.25,5,label,78,3.97409475798e-05
6,LaF,0.25,5,label,79,3.62249964918e-05
6,LaF,0.25,5,label,80,3.30204613005e-05
6,LaF,0.25,5,label,81,3.00991118908e-05
6,LaF,0.25,5,label,82,2.74364609367e-05
6,LaF,0.25,5,label,83,2.50091526606e-05
6,LaF,0.25,5,label,84,2.27967572675e-05
6,LaF,0.25,5,label,85,2.07799379383e-05
6,LaF,0.25,5,label,86,1.89416620888e-05
6,LaF,0.25,5,label,87,1.72659107568e-05
6,LaF,0.25,5,label,88,1.57384919146e-05
6,LaF,0.25,5,label,89,1.43461285635e-05
6,LaF,0.25,5,label,90,1.30770011882e-05
6,LaF,0.25,5,label,91,1.19201008369e-05
6,LaF,0.25,5,label,92,1.08655878005e-05
6,LaF,0.25,5,label,93,9.90433056796e-06
6,LaF,0.25,6,no_label,0,0.0736991158344
6,LaF,0.25,6,no_label,1,0.00831009841395
6,LaF,0.25,6,no_label,2,0.0393951128262
6,LaF,0.25,6,no_label,3,0.00911725665131
6,LaF,0.25,6,no_label,4,0.0220978933504
6,LaF,0.25,6,no_label,5,0.00769705926271
6,LaF,0.25,6,no_label,6,0.0129601881855
6,LaF,0.25,6,no_label,7,0.00589927136199
6,LaF,0.25,6,no_label,8,0.00789505252282
6,LaF,0.25,6,no_label,9,0.00431234691551
6,LaF,0.25,6,no_label,10,0.00495604009592
6,LaF,0.25,6,no_label,11,0.00306922117034
6,LaF,0.25,6,no_label,12,0.00318160464917
6,LaF,0.25,6,no_label,13,0.00214887122478
6,LaF,0.25,6,no_label,14,0.00207558612436
6,LaF,0.25,6,no_label,15,0.00148854499988
6,LaF,0.25,6,no_label,16,0.0013693895386
6,LaF,0.25,6,no_label,17,0.00102376635053
6,LaF,0.25,6,no_label,18,0.000910533697302
6,LaF,0.25,6,no_label,19,0.00070065014335
6,LaF,0.25,6,no_label,20,0.000608682913188
6,LaF,0.25,6,no_label,21,0.000477873005041
6,LaF,0.25,6,no_label,22,0.00040839776746
6,LaF,0.25,6,no_label,23,0.000325146120952
6,LaF,0.25,6,no_label,24,0.00027470918066
6,LaF,0.25,6,no_label,25,0.000220855218967
6,LaF,0.25,6,no_label,26,0.000185105213391
6,LaF,0.25,6,no_label,27,0.000149835890389
6,LaF,0.25,6,no_label,28,0.000124877895438
6,LaF,0.25,6,no_label,29,0.000101567669115
6,LaF,0.25,6,no_label,30,8.43166094958e-05
6,LaF,0.25,6,no_label,31,6.88072657117e-05
6,LaF,0.25,6,no_label,32,5.69627123187e-05
6,LaF,0.25,6,no_label,33,4.65938487303e-05
6,LaF,0.25,6,no_label,34,3.84983189689e-05
6,LaF,0.25,6,no_label,35,3.15422293367e-05
6,LaF,0.25,6,no_label,36,2.60263707818e-05
6,LaF,0.25,6,no_label,37,2.13483332823e-05
6,LaF,0.25,6,no_label,38,1.75982533191e-05
6,LaF,0.25,6,no_label,39,1.44467595869e-05
6,LaF,0.25,6,no_label,40,1.19010197624e-05
6,LaF,0.25,6,no_label,41,9.77531954648e-06
6,LaF,0.25,6,label,0,0.0524266553935
6,LaF,0.25,6,label,1,0.00989019681219
6,LaF,0.25,6,label,2,0.0324040402454
6,LaF,0.25,6,label,3,0.0128293843918
6,LaF,0.25,6,label,4,0.0220545562574
6,LaF,0.25,6,label,5,0.0128323936787
6,LaF,0.25,6,label,6,0.0163007019222
6,LaF,0.25,6,label,7,0.0117066647694
6,LaF,0.25,6,label,8,0.0127414395588
6,LaF,0.25,6,label,9,0.0102463682355
6,LaF,0.25,6,label,10,0.010288700997
6,LaF,0.25,6,label,11,0.00878590079739
6,LaF,0.25,6,label,12,0.00845480044929
6,LaF,0.25,6,label,13,0.00745363156217
6,LaF,0.25,6,label,14,0.00701173784749
6,LaF,0.25,6,label,15,0.00628756646332
6,LaF,0.25,6,label,16,0.00584288554292
6,LaF,0.25,6,label,17,0.0052876978995
6,LaF,0.25,6,label,18,0.00488116983227
6,LaF,0.25,6,label,19,0.00443943173596
6,LaF,0.25,6,label,20,0.00408321853374
6,LaF,0.25,6,label,21,0.00372385655432
6,LaF,0.25,6,label,22,0.00341817144877
6,LaF,0.25,6,label,23,0.00312206325636
6,LaF,0.25,6,label,24,0.00286255785402
6,LaF,0.25,6,label,25,0.00261680287822
6,LaF,0.25,6,label,26,0.00239776755983
6,LaF,0.25,6,label,27,0.00219297747987
6,LaF,0.25,6,label,28,0.00200868001848
6,LaF,0.25,6,label,29,0.00183764002209
6,LaF,0.25,6,label,30,0.00168283968491
6,LaF,0.25,6,label,31,0.00153980569967
6,LaF,0.25,6,label,32,0.00140990773323
6,LaF,0.25,6,label,33,0.00129020738572
6,LaF,0.25,6,label,34,0.00118126626946
6,LaF,0.25,6,label,35,0.00108105103403
6,LaF,0.25,6,label,36,0.000989715336649
6,LaF,0.25,6,label,37,0.000905792499679
6,LaF,0.25,6,label,38,0.000829232019128
6,LaF,0.25,6,label,39,0.000758942149714
6,LaF,0.25,6,label,40,0.000694774519782
6,LaF,0.25,6,label,41,0.000635897280125
6,LaF,0.25,6,label,42,0.000582120715834
6,LaF,0.25,6,label,43,0.000532799910449
6,LaF,0.25,6,label,44,0.000487734141926
6,LaF,0.25,6,label,45,0.000446416800066
6,LaF,0.25,6,label,46,0.000408652283986
6,LaF,0.25,6,label,47,0.000374038526404
6,LaF,0.25,6,label,48,0.000342393257971
6,LaF,0.25,6,label,49,0.000313394740247
6,LaF,0.25,6,label,50,0.00028687774955
6,LaF,0.25,6,label,51,0.000262583071498
6,LaF,0.25,6,label,52,0.000240363673452
6,LaF,0.25,6,label,53,0.000220009517616
6,LaF,0.25,6,label,54,0.000201391458428
6,LaF,0.25,6,label,55,0.000184338474723
6,LaF,0.25,6,label,56,0.000168738219785
6,LaF,0.25,6,label,57,0.000154450858621
6,LaF,0.25,6,label,58,0.000141379370931
6,LaF,0.25,6,label,59,0.000129409009369
6,LaF,0.25,6,label,60,0.000118456463996
6,LaF,0.25,6,label,61,0.000108427282339
6,LaF,0.25,6,label,62,9.92502475219e-05
6,LaF,0.25,6,label,63,9.08474052756e-05
6,LaF,0.25,6,label,64,8.31580942475e-05
6,LaF,0.25,6,label,65,7.61178294512e-05
6,LaF,0.25,6,label,66,6.9675089791e-05
6,LaF,0.25,6,label,67,6.37764278344e-05
6,LaF,0.25,6,label,68,5.83781882717e-05
6,LaF,0.25,6,label,69,5.34359979107e-05
6,LaF,0.25,6,label,70,4.89129373738e-05
6,LaF,0.25,6,label,71,4.47721146166e-05
6,LaF,0.25,6,label,72,4.09823560913e-05
6,LaF,0.25,6,label,73,3.75129524706e-05
6,LaF,0.25,6,label,74,3.43376160208e-05
6,LaF,0.25,6,label,75,3.14307577174e-05
6,LaF,0.25,6,label,76,2.8770233714e-05
6,LaF,0.25,6,label,77,2.63347030135e-05
6,LaF,0.25,6,label,78,2.41055290426e-05
6,LaF,0.25,6,label,79,2.20649005321e-05
6,LaF,0.25,6,label,80,2.01971442757e-05
6,LaF,0.25,6,label,81,1.84873856995e-05
6,LaF,0.25,6,label,82,1.69224518681e-05
6,LaF,0.25,6,label,83,1.54899142025e-05
6,LaF,0.25,6,label,84,1.41787068489e-05
6,LaF,0.25,6,label,85,1.29784404209e-05
6,LaF,0.25,6,label,86,1.18798230734e-05
6,LaF,0.25,6,label,87,1.08741668132e-05
6,LaF,0.25,6,label,88,9.95367218183e-06
6,LaF,0.25,7,no_label,0,0.0332555316781
6,LaF,0.25,7,no_label,1,0.00375261028301
6,LaF,0.25,7,no_label,2,0.0175739699037
6,LaF,0.25,7,no_label,3,0.00407839507932
6,LaF,0.25,7,no_label,4,0.00976861462425
6,LaF,0.25,7,no_label,5,0.00342205521999
6,LaF,0.25,7,no_label,6,0.00569641137255
6,LaF,0.25,7,no_label,7,0.00261425494894
6,LaF,0.25,7,no_label,8,0.00346219371796
6,LaF,0.25,7,no_label,9,0.00190920400408
6,LaF,0.25,7,no_label,10,0.00217457685596
6,LaF,0.25,7,no_label,11,0.0013598818679
6,LaF,0.25,7,no_label,12,0.00139956806953
6,LaF,0.25,7,no_label,13,0.000953996752462
6,LaF,0.25,7,no_label,14,0.00091648860278
6,LaF,0.25,7,no_label,15,0.000662717029315
6,LaF,0.25,7,no_label,16,0.000607357495987
6,LaF,0.25,7,no_label,17,0.000457348518267
6,LaF,0.25,7,no_label,18,0.000405778473254
6,LaF,0.25,7,no_label,19,0.000314195019323
6,LaF,0.25,7,no_label,20,0.000272596628428
6,LaF,0.25,7,no_label,21,0.000215169208713
6,LaF,0.25,7,no_label,22,0.000183808789225
6,LaF,0.25,7,no_label,23,0.000147027169134
6,LaF,0.25,7,no_label,24,0.000124252766078
6,LaF,0.25,7,no_label,25,0.00010030798972
6,LaF,0.25,7,no_label,26,8.41374854678e-05
6,LaF,0.25,7,no_label,27,6.83586243693e-05
6,LaF,0.25,7,no_label,28,5.70400934904e-05
6,LaF,0.25,7,no_label,29,4.65491492785e-05
6,LaF,0.25,7,no_label,30,3.87006296608e-05
6,LaF,0.25,7,no_label,31,3.1680385058e-05
6,LaF,0.25,7,no_label,32,2.62720560187e-05
6,LaF,0.25,7,no_label,33,2.15526140686e-05
6,LaF,0.25,7,no_label,34,1.78416092422e-05
6,LaF,0.25,7,no_label,35,1.46585211258e-05
6,LaF,0.25,7,no_label,36,1.21195653858e-05
6,LaF,0.25,7,no_label,37,9.96773186423e-06
6,LaF,0.25,7,label,0,0.0237280883581
6,LaF,0.25,7,label,1,0.00428990839309
6,LaF,0.25,7,label,2,0.0144413470812
6,LaF,0.25,7,label,3,0.00557130757137
6,LaF,0.25,7,label,4,0.00970218885207
6,LaF,0.25,7,label,5,0.00558246426499
6,LaF,0.25,7,label,6,0.00712302630065
6,LaF,0.25,7,label,7,0.00510447617298
6,LaF,0.25,7,label,8,0.00556094382808
6,LaF,0.25,7,label,9,0.00447987170885
6,LaF,0.25,7,label,10,0.0044986360607
6,LaF,0.25,7,label,11,0.00385290233582
6,LaF,0.25,7,label,12,0.00370827714696
6,LaF,0.25,7,label,13,0.00327917738763
6,LaF,0.25,7,label,14,0.00308630678839
6,LaF,0.25,7,label,15,0.0027754599234
6,LaF,0.25,7,label,16,0.0025813124721
6,LaF,0.25,7,label,17,0.0023421462124
6,LaF,0.25,7,label,18,0.00216443548816
6,LaF,0.25,7,label,19,0.0019733107611
6,LaF,0.25,7,label,20,0.00181729536768
6,LaF,0.25,7,label,21,0.00166110995083
6,LaF,0.25,7,label,22,0.00152690371255
6,LaF,0.25,7,label,23,0.00139763953051
6,LaF,0.25,7,label,24,0.0012833966044
6,LaF,0.25,7,label,25,0.00117565387164
6,LaF,0.25,7,label,26,0.00107894166074
6,LaF,0.25,7,label,27,0.000988785769068
6,LaF,0.25,7,label,28,0.000907157470316
6,LaF,0.25,7,label,29,0.000831555251801
6,LaF,0.25,7,label,30,0.000762769678726
6,LaF,0.25,7,label,31,0.000699296471754
6,LaF,0.25,7,label,32,0.000641384539832
6,LaF,0.25,7,label,33,0.000588059368636
6,LaF,0.25,7,label,34,0.000539326206345
6,LaF,0.25,7,label,35,0.000494510100178
6,LaF,0.25,7,label,36,0.000453512284235
6,LaF,0.25,7,label,37,0.000415839577875
6,LaF,0.25,7,label,38,0.000381354759942
6,LaF,0.25,7,label,39,0.000349683006293
6,LaF,0.25,7,label,40,0.000320679215437
6,LaF,0.25,7,label,41,0.000294050594183
6,LaF,0.25,7,label,42,0.000269658046024
6,LaF,0.25,7,label,43,0.000247268539932
6,LaF,0.25,7,label,44,0.000226754829073
6,LaF,0.25,7,label,45,0.000207929060565
6,LaF,0.25,7,label,46,0.00019067778531
6,LaF,0.25,7,label,47,0.000174848211147
6,LaF,0.25,7,label,48,0.000160340756041
6,LaF,0.25,7,label,49,0.00014703034062
6,LaF,0.25,7,label,50,0.000134830440871
6,LaF,0.25,7,label,51,0.000123638167749
6,LaF,0.25,7,label,52,0.000113378872333
6,LaF,0.25,7,label,53,0.000103967601339
6,LaF,0.25,7,label,54,9.53402814675e-05
6,LaF,0.25,7,label,55,8.74265585145e-05
6,LaF,0.25,7,label,56,8.01716497631e-05
6,LaF,0.25,7,label,57,7.35171490018e-05
6,LaF,0.25,7,label,58,6.74163581248e-05
6,LaF,0.25,7,label,59,6.18206918472e-05
6,LaF,0.25,7,label,60,5.66904387651e-05
6,LaF,0.25,7,label,61,5.19851148743e-05
6,LaF,0.25,7,label,62,4.76710152046e-05
6,LaF,0.25,7,label,63,4.37143582752e-05
6,LaF,0.25,7,label,64,4.00865819228e-05
6,LaF,0.25,7,label,65,3.67594637292e-05
6,LaF,0.25,7,label,66,3.37088307768e-05
6,LaF,0.25,7,label,67,3.09110810179e-05
6,LaF,0.25,7,label,68,2.83457779964e-05
6,LaF,0.25,7,label,69,2.59931666984e-05
6,LaF,0.25,7,label,70,2.38359847804e-05
6,LaF,0.25,7,label,71,2.18576852193e-05
6,LaF,0.25,7,label,72,2.00436974602e-05
6,LaF,0.25,7,label,73,1.83801530271e-05
6,LaF,0.25,7,label,74,1.68547609085e-05
6,LaF,0.25,7,label,75,1.5455891559e-05
6,LaF,0.25,7,label,76,1.41731821546e-05
6,LaF,0.25,7,label,77,1.29968763543e-05
6,LaF,0.25,7,label,78,1.19182407479e-05
6,LaF,0.25,7,label,79,1.09290874485e-05
6,LaF,0.25,7,label,80,1.00220588761e-05
6,LaF,0.25,7,label,81,9.19028130393e-06
7,LaF,0.25,0,label,0,3.06372581933
7,LaF,0.25,0,label,1,0.171136924821
7,LaF,0.25,0,label,2,1.43860890843
7,LaF,0.25,0,label,3,0.127991759737
7,LaF,0.25,0,label,4,0.712727095079
7,LaF,0.25,0,label,5,0.0782934125599
7,LaF,0.25,0,label,6,0.372815633453
7,LaF,0.25,0,label,7,0.0597992508526
7,LaF,0.25,0,label,8,0.204481816347
7,LaF,0.25,0,label,9,0.0506034323487
7,LaF,0.25,0,label,10,0.117205603487
7,LaF,0.25,0,label,11,0.041261291767
7,LaF,0.25,0,label,12,0.0700036185811
7,LaF,0.25,0,label,13,0.0319825787727
7,LaF,0.25,0,label,14,0.0433706395289
7,LaF,0.25,0,label,15,0.0238753094325
7,LaF,0.25,0,label,16,0.0276985702636
7,LaF,0.25,0,label,17,0.0173751079394
7,LaF,0.25,0,label,18,0.0181106358823
7,LaF,0.25,0,label,19,0.0124319555305
7,LaF,0.25,0,label,20,0.0120476869381
7,LaF,0.25,0,label,21,0.00879508011375
7,LaF,0.25,0,label,22,0.00811268720515
7,LaF,0.25,0,label,23,0.00617522117335
7,LaF,0.25,0,label,24,0.0055090054393
7,LaF,0.25,0,label,25,0.00431376287853
7,LaF,0.25,0,label,26,0.00376238173331
7,LaF,0.25,0,label,27,0.00300311116636
7,LaF,0.25,0,label,28,0.00257946810219
7,LaF,0.25,0,label,29,0.00208584102739
7,LaF,0.25,0,label,30,0.00177308682496
7,LaF,0.25,0,label,31,0.0014464752068
7,LaF,0.25,0,label,32,0.00122094227675
7,LaF,0.25,0,label,33,0.00100202910908
7,LaF,0.25,0,label,34,0.000841741188613
7,LaF,0.25,0,label,35,0.000693645679017
7,LaF,0.25,0,label,36,0.000580783255407
7,LaF,0.25,0,label,37,0.000479936226953
7,LaF,0.25,0,label,38,0.000400949296983
7,LaF,0.25,0,label,39,0.000331960172291
7,LaF,0.25,0,label,40,0.000276903684407
7,LaF,0.25,0,label,41,0.00022955735322
7,LaF,0.25,0,label,42,0.000191284745181
7,LaF,0.25,0,label,43,0.000158719593701
7,LaF,0.25,0,label,44,0.000132162765858
7,LaF,0.25,0,label,45,0.000109729965665
7,LaF,0.25,0,label,46,9.13252911908e-05
7,LaF,0.25,0,label,47,7.58559648252e-05
7,LaF,0.25,0,label,48,6.31116772838e-05
7,LaF,0.25,0,label,49,5.24365140774e-05
7,LaF,0.25,0,label,50,4.36167986183e-05
7,LaF,0.25,0,label,51,3.62463359677e-05
7,LaF,0.25,0,label,52,3.01450129721e-05
7,LaF,0.25,0,label,53,2.5054465106e-05
7,LaF,0.25,0,label,54,2.08348040309e-05
7,LaF,0.25,0,label,55,1.73180876167e-05
7,LaF,0.25,0,label,56,1.44003122116e-05
7,LaF,0.25,0,label,57,1.19704524439e-05
7,LaF,0.25,0,label,58,9.95314583756e-06
7,LaF,0.25,0,no_label,0,2.59705162685
7,LaF,0.25,0,no_label,1,0.19404055545
7,LaF,0.25,0,no_label,2,1.20130584377
7,LaF,0.25,0,no_label,3,0.155686027881
7,LaF,0.25,0,no_label,4,0.572466880479
7,LaF,0.25,0,no_label,5,0.0923218547596
7,LaF,0.25,0,no_label,6,0.280376200475
7,LaF,0.25,0,no_label,7,0.0498813607436
7,LaF,0.25,0,no_label,8,0.140006474822
7,LaF,0.25,0,no_label,9,0.0265332475306
7,LaF,0.25,0,no_label,10,0.0709893338237
7,LaF,0.25,0,no_label,11,0.0145369201844
7,LaF,0.25,0,no_label,12,0.0365226317399
7,LaF,0.25,0,no_label,13,0.00841564344805
7,LaF,0.25,0,no_label,14,0.0190935812853
7,LaF,0.25,0,no_label,15,0.00515597338784
7,LaF,0.25,0,no_label,16,0.0101712183915
7,LaF,0.25,0,no_label,17,0.00328916540115
7,LaF,0.25,0,no_label,18,0.00553904276656
7,LaF,0.25,0,no_label,19,0.00214378009837
7,LaF,0.25,0,no_label,20,0.00309226841269
7,LaF,0.25,0,no_label,21,0.0014089534535
7,LaF,0.25,0,no_label,22,0.00177202238112
7,LaF,0.25,0,no_label,23,0.000927295050461
7,LaF,0.25,0,no_label,24,0.00104158012651
7,LaF,0.25,0,no_label,25,0.000609295595125
7,LaF,0.25,0,no_label,26,0.000626323929798
7,LaF,0.25,0,no_label,27,0.000399290550106
7,LaF,0.25,0,no_label,28,0.000383818096353
7,LaF,0.25,0,no_label,29,0.000260954131681
7,LaF,0.25,0,no_label,30,0.000238716221834
7,LaF,0.25,0,no_label,31,0.000170128648293
7,LaF,0.25,0,no_label,32,0.000150120334291
7,LaF,0.25,0,no_label,33,0.000110688130151
7,LaF,0.25,0,no_label,34,9.51628282905e-05
7,LaF,0.25,0,no_label,35,7.18962532163e-05
7,LaF,0.25,0,no_label,36,6.06669075547e-05
7,LaF,0.25,0,no_label,37,4.66384807544e-05
7,LaF,0.25,0,no_label,38,3.88289062062e-05
7,LaF,0.25,0,no_label,39,3.02232785271e-05
7,LaF,0.25,0,no_label,40,2.49203743597e-05
7,LaF,0.25,0,no_label,41,1.95703879718e-05
7,LaF,0.25,0,no_label,42,1.60245398367e-05
7,LaF,0.25,0,no_label,43,1.26647955075e-05
7,LaF,0.25,0,no_label,44,1.031800809e-05
7,LaF,0.25,0,no_label,45,8.19219337044e-06
7,LaF,0.25,1,label,0,2.13443527595
7,LaF,0.25,1,label,1,0.134074725448
7,LaF,0.25,1,label,2,1.07285986159
7,LaF,0.25,1,label,3,0.105278660297
7,LaF,0.25,1,label,4,0.542036546521
7,LaF,0.25,1,label,5,0.0721683439551
7,LaF,0.25,1,label,6,0.278090851467
7,LaF,0.25,1,label,7,0.0484062944202
7,LaF,0.25,1,label,8,0.144893051414
7,LaF,0.25,1,label,9,0.0321128024935
7,LaF,0.25,1,label,10,0.0766155426015
7,LaF,0.25,1,label,11,0.0210175079028
7,LaF,0.25,1,label,12,0.0411033765113
7,LaF,0.25,1,label,13,0.0135628644425
7,LaF,0.25,1,label,14,0.022371964872
7,LaF,0.25,1,label,15,0.00864297344309
7,LaF,0.25,1,label,16,0.0123520450203
7,LaF,0.25,1,label,17,0.00545150825109
7,LaF,0.25,1,label,18,0.00691532524704
7,LaF,0.25,1,label,19,0.00341113471343
7,LaF,0.25,1,label,20,0.0039229985625
7,LaF,0.25,1,label,21,0.00212159616663
7,LaF,0.25,1,label,22,0.00225280890829
7,LaF,0.25,1,label,23,0.0013137299346
7,LaF,0.25,1,label,24,0.00130802316137
7,LaF,0.25,1,label,25,0.000810935841833
7,LaF,0.25,1,label,26,0.000766899577633
7,LaF,0.25,1,label,27,0.000499510621347
7,LaF,0.25,1,label,28,0.000453467879136
7,LaF,0.25,1,label,29,0.000307275401669
7,LaF,0.25,1,label,30,0.000270103211874
7,LaF,0.25,1,label,31,0.000188889676455
7,LaF,0.25,1,label,32,0.000161895166068
7,LaF,0.25,1,label,33,0.000116091258109
7,LaF,0.25,1,label,34,9.75589867437e-05
7,LaF,0.25,1,label,35,7.13622118383e-05
7,LaF,0.25,1,label,36,5.90609187278e-05
7,LaF,0.25,1,label,37,4.38877964757e-05
7,LaF,0.25,1,label,38,3.5897105554e-05
7,LaF,0.25,1,label,39,2.701003298e-05
7,LaF,0.25,1,label,40,2.18937843844e-05
7,LaF,0.25,1,label,41,1.66374698761e-05
7,LaF,0.25,1,label,42,1.33937237825e-05
7,LaF,0.25,1,label,43,1.02585420033e-05
7,LaF,0.25,1,label,44,8.21582908501e-06
7,LaF,0.25,1,no_label,0,1.62458154047
7,LaF,0.25,1,no_label,1,0.076314405088
7,LaF,0.25,1,no_label,2,0.797455360237
7,LaF,0.25,1,no_label,3,0.0624251598014
7,LaF,0.25,1,no_label,4,0.407277804306
7,LaF,0.25,1,no_label,5,0.048450293852
7,LaF,0.25,1,no_label,6,0.214730827544
7,LaF,0.25,1,no_label,7,0.0382099583328
7,LaF,0.25,1,no_label,8,0.116330171685
7,LaF,0.25,1,no_label,9,0.0291700878648
7,LaF,0.25,1,no_label,10,0.0646337157766
7,LaF,0.25,1,no_label,11,0.0213633327113
7,LaF,0.25,1,no_label,12,0.0367998861502
7,LaF,0.25,1,no_label,13,0.0151299387988
7,LaF,0.25,1,no_label,14,0.0214531083328
7,LaF,0.25,1,no_label,15,0.0104593533381
7,LaF,0.25,1,no_label,16,0.0127865041508
7,LaF,0.25,1,no_label,17,0.00710988406665
7,LaF,0.25,1,no_label,18,0.0077743081291
7,LaF,0.25,1,no_label,19,0.00477747425109
7,LaF,0.25,1,no_label,20,0.00480849004793
7,LaF,0.25,1,no_label,21,0.00318500946418
7,LaF,0.25,1,no_label,22,0.00301643004506
7,LaF,0.25,1,no_label,23,0.00211206207888
7,LaF,0.25,1,no_label,24,0.00191368768595
7,LaF,0.25,1,no_label,25,0.0013955635615
7,LaF,0.25,1,no_label,26,0.00122474722351
7,LaF,0.25,1,no_label,27,0.000919948695813
7,LaF,0.25,1,no_label,28,0.000789062762218
7,LaF,0.25,1,no_label,29,0.000605488879208
7,LaF,0.25,1,no_label,30,0.000510911552943
7,LaF,0.25,1,no_label,31,0.000398124805251
7,LaF,0.25,1,no_label,32,0.00033204262573
7,LaF,0.25,1,no_label,33,0.00026161630188
7,LaF,0.25,1,no_label,34,0.000216389727798
7,LaF,0.25,1,no_label,35,0.000171850156298
7,LaF,0.25,1,no_label,36,0.00014130629764
7,LaF,0.25,1,no_label,37,0.000112861089737
7,LaF,0.25,1,no_label,38,9.24138731056e-05
7,LaF,0.25,1,no_label,39,7.41126008439e-05
7,LaF,0.25,1,no_label,40,6.05052669114e-05
7,LaF,0.25,1,no_label,41,4.86654594969e-05
7,LaF,0.25,1,no_label,42,3.96464400245e-05
7,LaF,0.25,1,no_label,43,3.19555947175e-05
7,LaF,0.25,1,no_label,44,2.59942946564e-05
7,LaF,0.25,1,no_label,45,2.09835728286e-05
7,LaF,0.25,1,no_label,46,1.70508820635e-05
7,LaF,0.25,1,no_label,47,1.37791689234e-05
7,LaF,0.25,1,no_label,48,1.1188210049e-05
7,LaF,0.25,1,no_label,49,9.04855988559e-06
7,LaF,0.25,2,label,0,1.24059104823
7,LaF,0.25,2,label,1,0.102457818379
7,LaF,0.25,2,label,2,0.663589433603
7,LaF,0.25,2,label,3,0.110893916797
7,LaF,0.25,2,label,4,0.364559967627
7,LaF,0.25,2,label,5,0.0940291551911
7,LaF,0.25,2,label,6,0.206259707089
7,LaF,0.25,2,label,7,0.0722105091082
7,LaF,0.25,2,label,8,0.120010841597
7,LaF,0.25,2,label,9,0.0525159123235
7,LaF,0.25,2,label,10,0.0715948360837
7,LaF,0.25,2,label,11,0.0369270095013
7,LaF,0.25,2,label,12,0.0436265289669
7,LaF,0.25,2,label,13,0.0253978664238
7,LaF,0.25,2,label,14,0.0270455641101
7,LaF,0.25,2,label,15,0.0172084924045
7,LaF,0.25,2,label,16,0.016994288358
7,LaF,0.25,2,label,17,0.0115394628434
7,LaF,0.25,2,label,18,0.0107891609627
7,LaF,0.25,2,label,19,0.00768193716945
7,LaF,0.25,2,label,20,0.00690291802894
7,LaF,0.25,2,label,21,0.00508770907203
7,LaF,0.25,2,label,22,0.00444192750337
7,LaF,0.25,2,label,23,0.00335726102754
7,LaF,0.25,2,label,24,0.0028704445395
7,LaF,0.25,2,label,25,0.00220960451972
7,LaF,0.25,2,label,26,0.00186071177044
7,LaF,0.25,2,label,27,0.00145155820592
7,LaF,0.25,2,label,28,0.00120893494415
7,LaF,0.25,2,label,29,0.000952305691411
7,LaF,0.25,2,label,30,0.000786788565911
7,LaF,0.25,2,label,31,0.000624175027868
7,LaF,0.25,2,label,32,0.000512687079899
7,LaF,0.25,2,label,33,0.000408830948487
7,LaF,0.25,2,label,34,0.00033438397909
7,LaF,0.25,2,label,35,0.000267654286745
7,LaF,0.25,2,label,36,0.000218240044793
7,LaF,0.25,2,label,37,0.000175169796568
7,LaF,0.25,2,label,38,0.000142509507534
7,LaF,0.25,2,label,39,0.000114615383758
7,LaF,0.25,2,label,40,9.30932373409e-05
7,LaF,0.25,2,label,41,7.49819557281e-05
7,LaF,0.25,2,label,42,6.08297967423e-05
7,LaF,0.25,2,label,43,4.90482141398e-05
7,LaF,0.25,2,label,44,3.97565071356e-05
7,LaF,0.25,2,label,45,3.20817535245e-05
7,LaF,0.25,2,label,46,2.59879001293e-05
7,LaF,0.25,2,label,47,2.09832440778e-05
7,LaF,0.25,2,label,48,1.69898084551e-05
7,LaF,0.25,2,label,49,1.37238068665e-05
7,LaF,0.25,2,label,50,1.11082983965e-05
7,LaF,0.25,2,label,51,8.97572158546e-06
7,LaF,0.25,2,no_label,0,0.895311416253
7,LaF,0.25,2,no_label,1,0.0675033348319
7,LaF,0.25,2,no_label,2,0.480862966667
7,LaF,0.25,2,no_label,3,0.0826704980307
7,LaF,0.25,2,no_label,4,0.270532385598
7,LaF,0.25,2,no_label,5,0.0760022983851
7,LaF,0.25,2,no_label,6,0.158712886118
7,LaF,0.25,2,no_label,7,0.0620269732275
7,LaF,0.25,2,no_label,8,0.096629783686
7,LaF,0.25,2,no_label,9,0.0475193686641
7,LaF,0.25,2,no_label,10,0.0607139930569
7,LaF,0.25,2,no_label,11,0.0350774539293
7,LaF,0.25,2,no_label,12,0.0391317892769
7,LaF,0.25,2,no_label,13,0.0253051319216
7,LaF,0.25,2,no_label,14,0.0257233592997
7,LaF,0.25,2,no_label,15,0.0179905315432
7,LaF,0.25,2,no_label,16,0.0171599724683
7,LaF,0.25,2,no_label,17,0.0126702088617
7,LaF,0.25,2,no_label,18,0.0115707745458
7,LaF,0.25,2,no_label,19,0.00886875457516
7,LaF,0.25,2,no_label,20,0.00786228517044
7,LaF,0.25,2,no_label,21,0.00618317004288
